separation,capacitance
2983,11137785
2983,11135770
2983,11136800
2983,11136287
2983,11137923
2983,11137059
2983,11136097
2983,11138716
2983,11139453
2983,11137584
2983,11137359
2983,11136380
2983,11137069
2983,11137249
2983,11138214
2983,11137303
2983,11138509
2983,11137332
2983,11137043
2983,11136059
2983,11138078
2983,11137909
2983,11137345
2983,11137970
2983,11137490
2983,11137750
2983,11137640
2983,11137956
2983,11137032
2983,11136959
2983,11138747
2983,11137128
2983,11137554
2983,11136366
2983,11136410
2983,11138273
2983,11137166
2983,11137160
2983,11138028
2983,11137990
2993,11129478
2993,11130421
2993,11129358
2993,11129076
2993,11129608
2993,11129787
2993,11129989
2993,11130511
2993,11127921
2993,11129476
2993,11130263
2993,11129376
2993,11130396
2993,11129960
2993,11129383
2993,11128273
2993,11129569
2993,11130699
2993,11131918
2993,11129202
2993,11128518
2993,11131125
2993,11128772
2993,11130809
2993,11127659
2993,11130224
2993,11129167
2993,11129723
2993,11128546
2993,11131287
2993,11128252
2993,11130685
2993,11129982
2993,11128440
2993,11130456
2993,11129133
2993,11130118
2993,11130000
2993,11129123
2993,11129191
2993,11128098
2993,11131189
2993,11130622
2993,11129421
2993,11129321
2993,11130187
2993,11129438
2993,11130472
2993,11131141
2993,11129640
2993,11129470
2993,11126641
2993,11130036
2993,11128870
2993,11131790
2993,11130330
2993,11129986
2993,11129868
2993,11130115
2993,11128810
2993,11129160
2993,11130364
2993,11129632
2993,11130154
2993,11129334
2993,11130852
2993,11130743
2993,11128882
2993,11131487
2993,11128473
2993,11128985
2993,11131239
2993,11131331
2993,11129127
2993,11129327
2993,11131861
2993,11130380
2993,11129804
2993,11130184
2993,11130634
2993,11128402
2993,11130800
2993,11129127
2993,11128267
2993,11131509
2993,11128075
2993,11129407
2993,11129453
2993,11127892
2993,11130598
2993,11128679
2993,11128442
2993,11128443
2993,11128284
2993,11129555
2993,11128383
2993,11130002
2993,11129656
3003,11120235
3003,11121057
3003,11121907
3003,11120514
3003,11119738
3003,11120492
3003,11120952
3003,11119762
3003,11122666
3003,11121804
3003,11121442
3003,11121098
3003,11121890
3003,11121273
3003,11121592
3003,11121187
3003,11119428
3003,11121805
3003,11121444
3003,11119608
3003,11121220
3003,11120275
3003,11122267
3003,11119299
3003,11120342
3003,11120693
3003,11121331
3003,11122933
3003,11120870
3003,11120689
3003,11121201
3003,11121404
3003,11120065
3003,11120541
3003,11119407
3003,11120850
3003,11119689
3003,11119919
3003,11120834
3003,11120595
3003,11120795
3003,11121404
3003,11120865
3003,11121240
3003,11121229
3003,11120479
3003,11120712
3003,11120625
3003,11120074
3003,11119900
3003,11121928
3003,11121418
3003,11120808
3003,11119200
3003,11121258
3003,11118967
3003,11121127
3003,11121947
3003,11121237
3003,11122525
3003,11121798
3003,11120905
3003,11121009
3003,11121225
3003,11121136
3003,11120679
3003,11119963
3003,11121686
3003,11120033
3003,11120846
3003,11122745
3003,11121868
3003,11120696
3003,11120266
3003,11120381
3003,11122105
3003,11121175
3003,11120572
3003,11122029
3003,11120328
3003,11119601
3003,11120147
3003,11121091
3003,11120461
3003,11121119
3003,11121101
3003,11119890
3003,11121562
3003,11121717
3003,11120327
3003,11120360
3003,11122323
3003,11123084
3003,11121976
3003,11122204
3003,11121773
3003,11119748
3003,11120737
3003,11121994
3003,11122450
3003,11121087
3003,11119565
3003,11119754
3003,11121864
3003,11122561
3003,11121219
3003,11122866
3003,11119520
3003,11119427
3003,11121584
3003,11121482
3003,11120988
3003,11121679
3003,11119417
3003,11121098
3003,11120848
3003,11121957
3003,11122609
3003,11120845
3003,11119337
3003,11119894
3003,11120956
3003,11121223
3003,11120546
3003,11118887
3003,11120705
3003,11122775
3003,11120885
3003,11121094
3013,11113816
3013,11111300
3013,11111804
3013,11112036
3013,11110795
3013,11113242
3013,11113012
3013,11112695
3013,11112985
3013,11112864
3013,11112599
3013,11110917
3013,11111073
3013,11113338
3013,11112909
3013,11113527
3013,11114599
3013,11111193
3013,11113566
3013,11113781
3013,11112756
3013,11113498
3013,11113183
3013,11114266
3013,11113744
3013,11112199
3013,11112467
3013,11112187
3013,11111409
3013,11112754
3013,11113396
3013,11112197
3013,11111788
3013,11111277
3013,11112175
3013,11114243
3013,11110750
3013,11113999
3013,11112733
3013,11111016
3013,11111474
3013,11111351
3013,11113048
3013,11111970
3013,11111538
3013,11111982
3013,11112008
3013,11111637
3013,11111887
3013,11111482
3013,11112699
3013,11112409
3013,11112070
3013,11112610
3013,11111594
3013,11113063
3013,11112637
3013,11111862
3013,11111800
3013,11112248
3023,11103596
3023,11103503
3023,11103830
3023,11102837
3023,11104096
3023,11104693
3023,11102272
3023,11104129
3023,11104378
3023,11104694
3023,11103098
3023,11103998
3023,11103505
3023,11103241
3023,11105305
3023,11104572
3023,11104796
3023,11103441
3023,11105460
3023,11103049
3023,11103361
3023,11104385
3023,11103816
3023,11104814
3023,11103689
3023,11104376
3023,11103433
3023,11103949
3023,11105681
3023,11104347
3023,11104895
3023,11104792
3023,11104158
3023,11105123
3023,11104730
3023,11105723
3023,11104468
3023,11103818
3023,11104038
3023,11102839
3023,11102172
3023,11104900
3023,11103212
3023,11102967
3023,11103683
3023,11102191
3023,11105453
3023,11103656
3023,11105760
3023,11104916
3023,11103223
3033,11096977
3033,11094856
3033,11095640
3033,11095905
3033,11094815
3033,11095282
3033,11095147
3033,11094528
3033,11094740
3033,11094950
3033,11094639
3033,11095949
3033,11095121
3033,11095240
3033,11096019
3033,11095784
3033,11096601
3033,11095143
3033,11095584
3033,11096144
3033,11096304
3033,11095401
3033,11095005
3033,11095524
3033,11094825
3033,11093702
3033,11095979
3033,11095160
3033,11095875
3033,11094741
3033,11095315
3033,11096179
3033,11097822
3033,11095838
3033,11094377
3033,11094573
3033,11095115
3033,11095772
3033,11095424
3043,11086061
3043,11085450
3043,11085842
3043,11086405
3043,11085075
3043,11086234
3043,11086057
3043,11086589
3043,11086349
3043,11086473
3043,11085471
3043,11085126
3043,11085278
3043,11087081
3043,11086331
3043,11086116
3043,11085660
3043,11086740
3043,11086549
3043,11084895
3043,11086415
3043,11085627
3043,11086155
3043,11085398
3043,11087096
3043,11085910
3043,11086202
3043,11085342
3043,11086980
3043,11084198
3043,11087027
3043,11086325
3043,11086708
3053,11077968
3053,11078324
3053,11079997
3053,11078787
3053,11078699
3053,11077758
3053,11077858
3053,11077208
3053,11078980
3053,11079852
3053,11078391
3053,11078958
3053,11079456
3053,11080210
3053,11079272
3053,11079023
3053,11078574
3053,11079425
3053,11080522
3053,11079318
3053,11079339
3053,11079830
3053,11077398
3053,11078366
3053,11078615
3053,11078110
3053,11079305
3053,11077375
3053,11077445
3053,11076011
3053,11080530
3053,11080374
3063,11068263
3063,11071099
3063,11069714
3063,11069352
3063,11069629
3063,11070428
3063,11071347
3063,11071035
3063,11070315
3063,11070565
3063,11070781
3063,11071000
3063,11071187
3063,11070494
3063,11070294
3063,11070993
3063,11070038
3063,11070519
3063,11071422
3063,11071400
3063,11070483
3063,11070289
3063,11069382
3063,11069379
3063,11068465
3063,11070778
3063,11070533
3063,11071771
3063,11071628
3063,11070075
3063,11070808
3063,11070796
3063,11070297
3063,11070933
3063,11072292
3063,11071342
3063,11070377
3073,11062206
3073,11061834
3073,11061223
3073,11062552
3073,11061884
3073,11062124
3073,11063172
3073,11062922
3073,11062803
3073,11062808
3073,11061261
3073,11062818
3073,11060820
3073,11061306
3073,11060043
3073,11062717
3073,11063379
3073,11061558
3073,11060894
3073,11062853
3073,11062095
3073,11062449
3073,11063053
3073,11061084
3073,11061234
3073,11061927
3073,11061308
3073,11061825
3073,11061314
3073,11060523
3073,11061994
3073,11062333
3073,11060615
3073,11061460
3073,11061675
3073,11061696
3073,11061058
3073,11061794
3073,11062543
3073,11062696
3073,11061468
3073,11062188
3073,11061894
3073,11063695
3073,11060798
3073,11063068
3073,11062908
3073,11062727
3073,11061773
3073,11061854
3073,11062174
3073,11062295
3073,11061809
3073,11060580
3073,11060870
3073,11062888
3073,11062445
3073,11062429
3073,11062545
3073,11062912
3083,11052999
3083,11053879
3083,11052564
3083,11053319
3083,11052997
3083,11054584
3083,11052631
3083,11052743
3083,11052870
3083,11052029
3083,11054101
3083,11053683
3083,11053349
3083,11053865
3083,11052990
3083,11052272
3083,11054392
3083,11053265
3083,11052074
3083,11053708
3083,11052923
3083,11052760
3083,11052390
3083,11053478
3083,11053900
3083,11052337
3083,11053304
3083,11052301
3083,11052756
3083,11053066
3083,11053209
3083,11053781
3083,11053433
3083,11053152
3083,11052260
3083,11052833
3083,11053207
3083,11051913
3083,11053188
3093,11044686
3093,11044691
3093,11044528
3093,11044715
3093,11045090
3093,11044140
3093,11044642
3093,11044761
3093,11044497
3093,11044428
3093,11045152
3093,11044654
3093,11045043
3093,11044417
3093,11046149
3093,11044822
3093,11043617
3093,11044444
3093,11044545
3093,11045079
3093,11044549
3093,11045461
3093,11044488
3093,11044782
3093,11044251
3093,11044003
3093,11043842
3093,11045357
3093,11043564
3093,11044688
3093,11044516
3093,11045331
3093,11045222
3093,11044886
3093,11044957
3093,11044847
3093,11043602
3093,11045340
3093,11044237
3093,11044331
3093,11044947
3093,11045305
3093,11044643
3093,11044512
3093,11043636
3093,11044447
3093,11045319
3093,11044448
3093,11045407
3093,11045029
3093,11044706
3093,11045088
3093,11045266
3093,11044275
3093,11044130
3093,11045081
3093,11043835
3093,11044984
3093,11045092
3093,11044589
3093,11044702
3093,11044317
3093,11044682
3093,11044793
3093,11044121
3093,11045490
3093,11044229
3093,11044542
3093,11046834
3093,11044355
3093,11044659
3093,11045641
3093,11044687
3103,11036434
3103,11036148
3103,11036363
3103,11036555
3103,11035651
3103,11036850
3103,11036645
3103,11037495
3103,11036807
3103,11036857
3103,11037879
3103,11036771
3103,11036339
3103,11037100
3103,11037598
3103,11037111
3103,11036425
3103,11035784
3103,11037058
3103,11036706
3103,11036709
3103,11036590
3103,11036818
3103,11037022
3103,11036031
3103,11037226
3103,11037141
3103,11036888
3103,11035953
3103,11036778
3103,11036460
3103,11035059
3103,11036460
3103,11036984
3103,11036207
3103,11036288
3103,11037446
3103,11035741
3103,11035996
3103,11035930
3103,11036160
3103,11036580
3103,11037198
3103,11037079
3113,11028923
3113,11029672
3113,11029342
3113,11028713
3113,11028556
3113,11030153
3113,11030142
3113,11029379
3113,11029105
3113,11030080
3113,11028749
3113,11029891
3113,11029748
3113,11028081
3113,11027752
3113,11029144
3113,11030602
3113,11027659
3113,11029735
3113,11029587
3113,11028892
3113,11029858
3113,11029759
3113,11030581
3113,11028468
3113,11028671
3113,11030355
3113,11030387
3113,11030374
3113,11031742
3113,11031221
3113,11029491
3113,11029878
3113,11028445
3113,11029482
3113,11029520
3113,11028274
3113,11029475
3113,11028438
3113,11029228
3113,11029982
3113,11029395
3113,11029225
3113,11030066
3113,11029163
3113,11028373
3113,11029449
3113,11028449
3113,11027338
3113,11028887
3113,11028764
3113,11028897
3113,11029149
3113,11029722
3123,11021329
3123,11021097
3123,11022561
3123,11022085
3123,11021908
3123,11022829
3123,11022012
3123,11022873
3123,11022689
3123,11022847
3123,11021108
3123,11021270
3123,11023054
3123,11021204
3123,11022272
3123,11022241
3123,11022347
3123,11022890
3123,11021853
3123,11022664
3123,11021710
3123,11024199
3123,11022003
3123,11022391
3123,11023480
3123,11022754
3123,11022401
3123,11021587
3123,11021856
3123,11023576
3123,11020457
3123,11022986
3123,11021989
3123,11021874
3123,11022573
3123,11021634
3123,11023577
3123,11021202
3123,11022028
3123,11021167
3123,11020620
3123,11021560
3123,11020984
3123,11024395
3123,11022216
3123,11021419
3123,11022077
3123,11022285
3123,11022129
3123,11022183
3123,11021379
3123,11020961
3123,11019425
3123,11021623
3123,11020663
3123,11021732
3123,11021592
3123,11021667
3133,11012915
3133,11014418
3133,11013207
3133,11011809
3133,11013153
3133,11013463
3133,11012477
3133,11013413
3133,11012698
3133,11013270
3133,11013235
3133,11014646
3133,11013428
3133,11014561
3133,11013194
3133,11014459
3133,11013416
3133,11013234
3133,11014291
3133,11012930
3133,11013267
3133,11011327
3133,11014114
3133,11011682
3133,11014227
3133,11013586
3133,11013596
3133,11014212
3133,11012709
3133,11013723
3133,11015144
3133,11013576
3133,11014048
3133,11013005
3133,11014255
3133,11014291
3133,11013919
3133,11014149
3133,11012686
3133,11014402
3133,11014514
3133,11014202
3133,11013404
3133,11013849
3133,11012719
3133,11012433
3133,11013115
3133,11014071
3133,11013029
3133,11012677
3133,11011708
3133,11013399
3133,11013580
3133,11013594
3143,11006337
3143,11007267
3143,11006474
3143,11006489
3143,11007091
3143,11004905
3143,11005964
3143,11007413
3143,11007019
3143,11008576
3143,11005552
3143,11007252
3143,11004234
3143,11007200
3143,11005212
3143,11006204
3143,11007166
3143,11005178
3143,11006898
3143,11007531
3143,11005767
3143,11006892
3143,11007088
3143,11005531
3143,11006848
3143,11006528
3143,11006903
3143,11006857
3143,11006758
3143,11007712
3143,11006845
3143,11006178
3143,11006475
3143,11005169
3143,11007030
3143,11006083
3143,11006474
3143,11005661
3143,11005804
3143,11006965
3143,11006252
3143,11007908
3143,11007833
3143,11007034
3143,11006039
3143,11006541
3143,11007728
3143,11005753
3143,11006157
3143,11005885
3143,11007260
3143,11008114
3143,11006681
3143,11005563
3143,11006743
3143,11007412
3143,11005892
3143,11005543
3143,11007486
3143,11006361
3143,11007552
3143,11006905
3143,11008620
3143,11006098
3143,11006740
3143,11006599
3143,11006821
3143,11007734
3143,11006579
3143,11007776
3143,11006792
3143,11005290
3143,11007922
3143,11006987
3153,10997422
3153,10999692
3153,10997910
3153,10998767
3153,10996185
3153,10995481
3153,10998153
3153,10997372
3153,10997598
3153,10996972
3153,10998946
3153,10996968
3153,10998990
3153,10996560
3153,10995533
3153,10997880
3153,10996827
3153,10996855
3153,10997047
3153,10998424
3153,10997465
3153,10997734
3153,10997618
3153,10999054
3153,10998505
3153,10997356
3153,10996792
3153,10997298
3153,10996152
3153,10997787
3153,10998563
3153,10998537
3153,10998915
3153,10996506
3153,10996429
3153,10995856
3153,10996542
3153,10998238
3153,10999649
3153,10997379
3153,10998675
3153,10996594
3153,10997686
3153,10997523
3153,10997784
3153,10996649
3153,10997747
3153,10998119
3153,10997050
3153,10997270
3153,10997761
3153,10997333
3153,10999305
3153,10996795
3153,10996465
3153,10997865
3153,10997474
3153,10998067
3153,10996798
3153,10997518
3153,10998230
3153,10997182
3153,10998563
3153,10996253
3153,10996435
3153,10997983
3153,10998741
3153,10998658
3153,10997399
3153,10998226
3153,10996306
3153,10996391
3153,10996641
3153,10997573
3163,10990605
3163,10990346
3163,10990535
3163,10990467
3163,10991142
3163,10990269
3163,10990401
3163,10990376
3163,10990864
3163,10990975
3163,10989130
3163,10990102
3163,10991033
3163,10990756
3163,10990159
3163,10990608
3163,10989622
3163,10989097
3163,10989990
3163,10990181
3163,10990390
3163,10990368
3163,10989612
3163,10989561
3163,10991167
3163,10991325
3163,10991009
3163,10990760
3163,10990113
3163,10989802
3163,10990523
3163,10989742
3163,10989855
3163,10990365
3163,10991266
3163,10991004
3163,10991112
3163,10990792
3163,10991534
3163,10990099
3163,10990673
3163,10989961
3163,10990832
3163,10990861
3163,10990925
3163,10989955
3163,10990379
3163,10990998
3163,10990915
3163,10990623
3173,10982330
3173,10983145
3173,10982748
3173,10983111
3173,10982465
3173,10983064
3173,10982357
3173,10983201
3173,10983330
3173,10981855
3173,10983376
3173,10982923
3173,10982491
3173,10983216
3173,10985176
3173,10982824
3173,10983196
3173,10985171
3173,10980463
3173,10984721
3173,10983094
3173,10982713
3173,10983129
3173,10982812
3173,10983143
3173,10984070
3173,10982663
3173,10983148
3173,10984922
3173,10983137
3173,10983167
3173,10983389
3173,10983056
3183,10973291
3183,10973154
3183,10974522
3183,10974925
3183,10974435
3183,10973931
3183,10973489
3183,10974913
3183,10974338
3183,10974056
3183,10974100
3183,10973871
3183,10971558
3183,10973864
3183,10973646
3183,10974640
3183,10975430
3183,10974821
3183,10974175
3183,10973431
3183,10975186
3183,10974672
3183,10975404
3183,10975732
3183,10972994
3183,10974455
3183,10975168
3183,10974976
3183,10974678
3183,10974179
3183,10974638
3183,10974894
3183,10975991
3183,10974258
3183,10974015
3183,10975377
3183,10973740
3183,10973369
3183,10975894
3183,10974310
3183,10974859
3183,10973205
3183,10975154
3183,10973273
3183,10974638
3183,10975273
3183,10973735
3183,10974905
3183,10974676
3183,10975638
3183,10974238
3183,10974947
3183,10976117
3183,10974526
3183,10975131
3183,10975425
3183,10974895
3183,10975251
3183,10975214
3183,10974925
3183,10974980
3183,10974874
3183,10974043
3183,10975298
3183,10974419
3183,10975690
3183,10974201
3183,10974459
3183,10975613
3183,10973032
3183,10974379
3183,10974964
3183,10973788
3183,10974121
3183,10974136
3183,10975268
3183,10975008
3183,10974008
3183,10974582
3183,10975438
3183,10974702
3183,10973771
3183,10974866
3183,10972496
3183,10975987
3183,10974921
3183,10974455
3183,10973017
3183,10972929
3183,10975352
3183,10974396
3183,10974759
3183,10974793
3183,10975541
3183,10974539
3183,10976173
3183,10974848
3183,10973938
3183,10973671
3183,10974485
3183,10975960
3183,10974057
3193,10966687
3193,10968366
3193,10968283
3193,10967623
3193,10967944
3193,10966258
3193,10969569
3193,10967350
3193,10967013
3193,10967483
3193,10967275
3193,10968141
3193,10969966
3193,10968690
3193,10967898
3193,10968374
3193,10969376
3193,10968556
3193,10967947
3193,10969565
3193,10967483
3193,10968671
3193,10968011
3193,10967308
3193,10969299
3193,10966733
3193,10967351
3193,10969715
3193,10967311
3193,10968093
3193,10967664
3193,10968510
3193,10967457
3193,10969386
3193,10969354
3193,10969321
3193,10967899
3193,10967965
3193,10968551
3193,10968586
3193,10968841
3193,10968334
3193,10969227
3193,10966996
3193,10968615
3193,10969604
3193,10969488
3193,10968924
3193,10968243
3193,10968045
3193,10968471
3193,10968046
3193,10967397
3193,10968598
3193,10968354
3193,10968082
3193,10968552
3193,10966673
3193,10968169
3193,10969224
3193,10968008
3193,10969037
3193,10968806
3193,10968453
3193,10966036
3193,10969015
3203,10960313
3203,10960972
3203,10959974
3203,10960388
3203,10959603
3203,10959729
3203,10960280
3203,10960789
3203,10958602
3203,10958885
3203,10960277
3203,10960907
3203,10959898
3203,10959154
3203,10958945
3203,10959969
3203,10958833
3203,10958745
3203,10959748
3203,10960214
3203,10960263
3203,10959244
3203,10960686
3203,10959696
3203,10959630
3203,10961049
3213,10951897
3213,10951112
3213,10952477
3213,10951507
3213,10951308
3213,10952115
3213,10952212
3213,10953181
3213,10951811
3213,10952862
3213,10953666
3213,10951485
3213,10951821
3213,10951832
3213,10953094
3213,10953094
3213,10951036
3213,10950808
3213,10951410
3213,10952153
3213,10953824
3213,10950513
3213,10950827
3213,10951919
3213,10952404
3213,10950272
3213,10950971
3213,10951362
3213,10951872
3213,10951544
3213,10951388
3213,10951586
3213,10952685
3213,10950839
3213,10951719
3213,10952382
3213,10951330
3213,10948914
3213,10952320
3213,10952881
3213,10952269
3213,10952524
3213,10951548
3213,10952377
3213,10950993
3213,10951197
3213,10952168
3213,10952065
3213,10953597
3213,10952920
3213,10952428
3213,10952294
3213,10951353
3213,10953340
3213,10953529
3213,10950622
3213,10952110
3213,10951307
3213,10951221
3213,10951522
3213,10950349
3213,10951043
3223,10944686
3223,10945209
3223,10943412
3223,10943935
3223,10945044
3223,10944682
3223,10945354
3223,10943585
3223,10944782
3223,10944236
3223,10943062
3223,10945856
3223,10945377
3223,10944595
3223,10944984
3223,10945245
3223,10946205
3223,10943563
3223,10944594
3223,10946190
3223,10943223
3223,10945325
3223,10944593
3223,10946178
3223,10945731
3223,10945330
3223,10943319
3223,10944540
3223,10943195
3223,10944369
3223,10943477
3223,10945016
3223,10945623
3223,10943947
3223,10944763
3223,10944362
3223,10944745
3223,10945887
3223,10946602
3223,10944815
3223,10944345
3223,10944365
3223,10945545
3223,10945498
3223,10944372
3223,10945551
3223,10945180
3223,10943923
3223,10945097
3223,10944748
3223,10945332
3223,10946012
3223,10945700
3223,10945530
3223,10944482
3223,10945679
3233,10937623
3233,10938474
3233,10937620
3233,10936974
3233,10938285
3233,10936607
3233,10939152
3233,10937383
3233,10937524
3233,10938448
3233,10938271
3233,10938086
3233,10937454
3233,10937888
3233,10938389
3233,10936906
3233,10937574
3233,10938520
3233,10938601
3233,10938775
3233,10937086
3233,10939008
3233,10937916
3233,10937682
3233,10939577
3233,10938470
3233,10938107
3233,10939613
3233,10938246
3233,10937352
3233,10937354
3233,10939361
3233,10938888
3233,10937888
3233,10939263
3233,10937477
3233,10936949
3233,10939939
3233,10937559
3233,10937807
3233,10938657
3233,10939248
3233,10937997
3233,10937738
3233,10937907
3233,10939001
3233,10938556
3233,10937871
3233,10938865
3233,10939382
3233,10937450
3233,10938348
3233,10938267
3233,10938124
3233,10937089
3233,10938144
3233,10937273
